date,hour,min,sec,am.pm,unit,Temperature
1/24/2016,10,51,,PM,C,0
1/25/2016,2,51,,AM,C,0
1/25/2016,6,51,,AM,C,0
1/25/2016,10,51,,AM,C,0
1/25/2016,2,51,,PM,C,0
1/25/2016,6,51,,PM,C,0
1/25/2016,10,51,,PM,C,0
1/26/2016,2,51,,AM,C,0
1/26/2016,6,51,,AM,C,0
1/26/2016,10,51,,AM,C,0
1/26/2016,2,51,,PM,C,0
1/26/2016,6,51,,PM,C,0
1/26/2016,10,51,,PM,C,0
1/27/2016,2,51,,AM,C,0
1/27/2016,6,51,,AM,C,0
1/27/2016,10,51,,AM,C,0
1/27/2016,2,51,,PM,C,0
1/27/2016,6,51,,PM,C,0
1/27/2016,10,51,,PM,C,0
1/28/2016,2,51,,AM,C,0
1/28/2016,6,51,,AM,C,0
1/28/2016,10,51,,AM,C,0
1/28/2016,2,51,,PM,C,0
1/28/2016,6,51,,PM,C,0
1/28/2016,10,51,,PM,C,0
1/29/2016,2,51,,AM,C,0
1/29/2016,6,51,,AM,C,0
1/29/2016,10,51,,AM,C,0
1/29/2016,2,51,,PM,C,0
1/29/2016,6,51,,PM,C,0
1/29/2016,10,51,,PM,C,0
1/30/2016,2,51,,AM,C,0
1/30/2016,6,51,,AM,C,0
1/30/2016,10,51,,AM,C,0
1/30/2016,2,51,,PM,C,0
1/30/2016,6,51,,PM,C,0
1/30/2016,10,51,,PM,C,0
1/31/2016,2,51,,AM,C,0
1/31/2016,6,51,,AM,C,0
1/31/2016,10,51,,AM,C,0
1/31/2016,2,51,,PM,C,0
1/31/2016,6,51,,PM,C,0
1/31/2016,10,51,,PM,C,0
2/1/2016,2,51,,AM,C,0
2/1/2016,6,51,,AM,C,0
2/1/2016,10,51,,AM,C,0
2/1/2016,2,51,,PM,C,0
2/1/2016,6,51,,PM,C,0
2/1/2016,10,51,,PM,C,0
2/2/2016,2,51,,AM,C,0
2/2/2016,6,51,,AM,C,0
2/2/2016,10,51,,AM,C,0
2/2/2016,2,51,,PM,C,0
2/2/2016,6,51,,PM,C,0
2/2/2016,10,51,,PM,C,0
2/3/2016,2,51,,AM,C,0
2/3/2016,6,51,,AM,C,0
2/3/2016,10,51,,AM,C,0
2/3/2016,2,51,,PM,C,0
2/3/2016,6,51,,PM,C,0
2/3/2016,10,51,,PM,C,0
2/4/2016,2,51,,AM,C,0
2/4/2016,6,51,,AM,C,0
2/4/2016,10,51,,AM,C,0
2/4/2016,2,51,,PM,C,0
2/4/2016,6,51,,PM,C,0
2/4/2016,10,51,,PM,C,0
2/5/2016,2,51,,AM,C,0
2/5/2016,6,51,,AM,C,0
2/5/2016,10,51,,AM,C,0
2/5/2016,2,51,,PM,C,0
2/5/2016,6,51,,PM,C,0
2/5/2016,10,51,,PM,C,0
2/6/2016,2,51,,AM,C,0
2/6/2016,6,51,,AM,C,0
2/6/2016,10,51,,AM,C,0
2/6/2016,2,51,,PM,C,0
2/6/2016,6,51,,PM,C,0
2/6/2016,10,51,,PM,C,0
2/7/2016,2,51,,AM,C,0
2/7/2016,6,51,,AM,C,0
2/7/2016,10,51,,AM,C,0
2/7/2016,2,51,,PM,C,0
2/7/2016,6,51,,PM,C,0
2/7/2016,10,51,,PM,C,0
2/8/2016,2,51,,AM,C,0
2/8/2016,6,51,,AM,C,0
2/8/2016,10,51,,AM,C,0
2/8/2016,2,51,,PM,C,0
2/8/2016,6,51,,PM,C,0
2/8/2016,10,51,,PM,C,0
2/9/2016,2,51,,AM,C,0
2/9/2016,6,51,,AM,C,0
2/9/2016,10,51,,AM,C,0
2/9/2016,2,51,,PM,C,0
2/9/2016,6,51,,PM,C,0
2/9/2016,10,51,,PM,C,0
2/10/2016,2,51,,AM,C,0
2/10/2016,6,51,,AM,C,0
2/10/2016,10,51,,AM,C,0
2/10/2016,2,51,,PM,C,0
2/10/2016,6,51,,PM,C,0
2/10/2016,10,51,,PM,C,0
2/11/2016,2,51,,AM,C,0
2/11/2016,6,51,,AM,C,0
2/11/2016,10,51,,AM,C,0
2/11/2016,2,51,,PM,C,0
2/11/2016,6,51,,PM,C,0
2/11/2016,10,51,,PM,C,0
2/12/2016,2,51,,AM,C,0
2/12/2016,6,51,,AM,C,0
2/12/2016,10,51,,AM,C,0
2/12/2016,2,51,,PM,C,0
2/12/2016,6,51,,PM,C,0
2/12/2016,10,51,,PM,C,0
2/13/2016,2,51,,AM,C,0
2/13/2016,6,51,,AM,C,0
2/13/2016,10,51,,AM,C,0
2/13/2016,2,51,,PM,C,0
2/13/2016,6,51,,PM,C,0
2/13/2016,10,51,,PM,C,0
2/14/2016,2,51,,AM,C,0
2/14/2016,6,51,,AM,C,0
2/14/2016,10,51,,AM,C,0
2/14/2016,2,51,,PM,C,0
2/14/2016,6,51,,PM,C,0
2/14/2016,10,51,,PM,C,0
2/15/2016,2,51,,AM,C,0
2/15/2016,6,51,,AM,C,-0.5
2/15/2016,10,51,,AM,C,-0.5
2/15/2016,2,51,,PM,C,-0.5
2/15/2016,6,51,,PM,C,0
2/15/2016,10,51,,PM,C,0
2/16/2016,2,51,,AM,C,0
2/16/2016,6,51,,AM,C,0
2/16/2016,10,51,,AM,C,0
2/16/2016,2,51,,PM,C,0
2/16/2016,6,51,,PM,C,0
2/16/2016,10,51,,PM,C,0
2/17/2016,2,51,,AM,C,0
2/17/2016,6,51,,AM,C,0
2/17/2016,10,51,,AM,C,0
2/17/2016,2,51,,PM,C,0
2/17/2016,6,51,,PM,C,0
2/17/2016,10,51,,PM,C,0
2/18/2016,2,51,,AM,C,0
2/18/2016,6,51,,AM,C,0
2/18/2016,10,51,,AM,C,0
2/18/2016,2,51,,PM,C,0
2/18/2016,6,51,,PM,C,0
2/18/2016,10,51,,PM,C,0
2/19/2016,2,51,,AM,C,0
2/19/2016,6,51,,AM,C,-0.5
2/19/2016,10,51,,AM,C,-0.5
2/19/2016,2,51,,PM,C,0
2/19/2016,6,51,,PM,C,0
2/19/2016,10,51,,PM,C,0
2/20/2016,2,51,,AM,C,0
2/20/2016,6,51,,AM,C,0
2/20/2016,10,51,,AM,C,0
2/20/2016,2,51,,PM,C,0
2/20/2016,6,51,,PM,C,0
2/20/2016,10,51,,PM,C,0
2/21/2016,2,51,,AM,C,0
2/21/2016,6,51,,AM,C,0
2/21/2016,10,51,,AM,C,0
2/21/2016,2,51,,PM,C,0
2/21/2016,6,51,,PM,C,0
2/21/2016,10,51,,PM,C,0
2/22/2016,2,51,,AM,C,0
2/22/2016,6,51,,AM,C,0
2/22/2016,10,51,,AM,C,0
2/22/2016,2,51,,PM,C,0
2/22/2016,6,51,,PM,C,0
2/22/2016,10,51,,PM,C,0
2/23/2016,2,51,,AM,C,-0.5
2/23/2016,6,51,,AM,C,-1
2/23/2016,10,51,,AM,C,-0.5
2/23/2016,2,51,,PM,C,0
2/23/2016,6,51,,PM,C,0
2/23/2016,10,51,,PM,C,0
2/24/2016,2,51,,AM,C,0
2/24/2016,6,51,,AM,C,0
2/24/2016,10,51,,AM,C,0
2/24/2016,2,51,,PM,C,0
2/24/2016,6,51,,PM,C,0
2/24/2016,10,51,,PM,C,0
2/25/2016,2,51,,AM,C,0
2/25/2016,6,51,,AM,C,0
2/25/2016,10,51,,AM,C,0
2/25/2016,2,51,,PM,C,0
2/25/2016,6,51,,PM,C,0
2/25/2016,10,51,,PM,C,0
2/26/2016,2,51,,AM,C,0
2/26/2016,6,51,,AM,C,0
2/26/2016,10,51,,AM,C,0
2/26/2016,2,51,,PM,C,0
2/26/2016,6,51,,PM,C,0
2/26/2016,10,51,,PM,C,0
2/27/2016,2,51,,AM,C,0
2/27/2016,6,51,,AM,C,0
2/27/2016,10,51,,AM,C,0
2/27/2016,2,51,,PM,C,0
2/27/2016,6,51,,PM,C,0
2/27/2016,10,51,,PM,C,0
2/28/2016,2,51,,AM,C,0
2/28/2016,6,51,,AM,C,0
2/28/2016,10,51,,AM,C,0
2/28/2016,2,51,,PM,C,0
2/28/2016,6,51,,PM,C,0
2/28/2016,10,51,,PM,C,0
2/29/2016,2,51,,AM,C,0
2/29/2016,6,51,,AM,C,0
2/29/2016,10,51,,AM,C,0
2/29/2016,2,51,,PM,C,0
2/29/2016,6,51,,PM,C,0
2/29/2016,10,51,,PM,C,0
3/1/2016,2,51,,AM,C,0
3/1/2016,6,51,,AM,C,0
3/1/2016,10,51,,AM,C,0
3/1/2016,2,51,,PM,C,0
3/1/2016,6,51,,PM,C,0
3/1/2016,10,51,,PM,C,0
3/2/2016,2,51,,AM,C,0
3/2/2016,6,51,,AM,C,0
3/2/2016,10,51,,AM,C,0
3/2/2016,2,51,,PM,C,0
3/2/2016,6,51,,PM,C,0
3/2/2016,10,51,,PM,C,0
3/3/2016,2,51,,AM,C,-0.5
3/3/2016,6,51,,AM,C,-1.5
3/3/2016,10,51,,AM,C,-1.5
3/3/2016,2,51,,PM,C,-0.5
3/3/2016,6,51,,PM,C,-1
3/3/2016,10,51,,PM,C,-1.5
3/4/2016,2,51,,AM,C,-2.5
3/4/2016,6,51,,AM,C,-2.5
3/4/2016,10,51,,AM,C,-1.5
3/4/2016,2,51,,PM,C,-0.5
3/4/2016,6,51,,PM,C,-1
3/4/2016,10,51,,PM,C,-1.5
3/5/2016,2,51,,AM,C,-2.5
3/5/2016,6,51,,AM,C,-3
3/5/2016,10,51,,AM,C,-2
3/5/2016,2,51,,PM,C,-1
3/5/2016,6,51,,PM,C,-0.5
3/5/2016,10,51,,PM,C,-1
3/6/2016,2,51,,AM,C,-1.5
3/6/2016,6,51,,AM,C,-2
3/6/2016,10,51,,AM,C,-1.5
3/6/2016,2,51,,PM,C,-0.5
3/6/2016,6,51,,PM,C,-0.5
3/6/2016,10,51,,PM,C,-0.5
3/7/2016,2,51,,AM,C,-1
3/7/2016,6,51,,AM,C,-1
3/7/2016,10,51,,AM,C,-0.5
3/7/2016,2,51,,PM,C,-0.5
3/7/2016,6,51,,PM,C,-0.5
3/7/2016,10,51,,PM,C,-0.5
3/8/2016,2,51,,AM,C,-0.5
3/8/2016,6,51,,AM,C,0
3/8/2016,10,51,,AM,C,0
3/8/2016,2,51,,PM,C,0
3/8/2016,6,51,,PM,C,0
3/8/2016,10,51,,PM,C,0
3/9/2016,2,51,,AM,C,0
3/9/2016,6,51,,AM,C,0
3/9/2016,10,51,,AM,C,0
3/9/2016,2,51,,PM,C,0
3/9/2016,6,51,,PM,C,0
3/9/2016,10,51,,PM,C,0
3/10/2016,2,51,,AM,C,0
3/10/2016,6,51,,AM,C,0
3/10/2016,10,51,,AM,C,0
3/10/2016,2,51,,PM,C,0
3/10/2016,6,51,,PM,C,0
3/10/2016,10,51,,PM,C,0
3/11/2016,2,51,,AM,C,0
3/11/2016,6,51,,AM,C,0
3/11/2016,10,51,,AM,C,0
3/11/2016,2,51,,PM,C,0
3/11/2016,6,51,,PM,C,0
3/11/2016,10,51,,PM,C,0
3/12/2016,2,51,,AM,C,0
3/12/2016,6,51,,AM,C,0
3/12/2016,10,51,,AM,C,0
3/12/2016,2,51,,PM,C,0
3/12/2016,6,51,,PM,C,0
3/12/2016,10,51,,PM,C,0
3/13/2016,2,51,,AM,C,0
3/13/2016,6,51,,AM,C,0
3/13/2016,11,51,,AM,C,0
3/13/2016,3,51,,PM,C,0
3/13/2016,7,51,,PM,C,0
3/13/2016,11,51,,PM,C,0
3/14/2016,3,51,,AM,C,0
3/14/2016,7,51,,AM,C,0
3/14/2016,11,51,,AM,C,0
3/14/2016,3,51,,PM,C,0
3/14/2016,7,51,,PM,C,0
3/14/2016,11,51,,PM,C,0
3/15/2016,3,51,,AM,C,0
3/15/2016,7,51,,AM,C,0
3/15/2016,11,51,,AM,C,0
3/15/2016,3,51,,PM,C,0
3/15/2016,7,51,,PM,C,0
3/15/2016,11,51,,PM,C,0
3/16/2016,3,51,,AM,C,0
3/16/2016,7,51,,AM,C,0
3/16/2016,11,51,,AM,C,0.5
3/16/2016,3,51,,PM,C,0.5
3/16/2016,7,51,,PM,C,0.5
3/16/2016,11,51,,PM,C,0.5
3/17/2016,3,51,,AM,C,0.5
3/17/2016,7,51,,AM,C,0.5
3/17/2016,11,51,,AM,C,0.5
3/17/2016,3,51,,PM,C,1
3/17/2016,7,51,,PM,C,0.5
3/17/2016,11,51,,PM,C,0.5
3/18/2016,3,51,,AM,C,0.5
3/18/2016,7,51,,AM,C,0.5
3/18/2016,11,51,,AM,C,0.5
3/18/2016,3,51,,PM,C,1
3/18/2016,7,51,,PM,C,0
3/18/2016,11,51,,PM,C,0
3/19/2016,3,51,,AM,C,0
3/19/2016,7,51,,AM,C,0
3/19/2016,11,51,,AM,C,0
3/19/2016,3,51,,PM,C,0
3/19/2016,7,51,,PM,C,0
3/19/2016,11,51,,PM,C,0
3/20/2016,3,51,,AM,C,0
3/20/2016,7,51,,AM,C,0
3/20/2016,11,51,,AM,C,0
3/20/2016,3,51,,PM,C,0
3/20/2016,7,51,,PM,C,0
3/20/2016,11,51,,PM,C,0
3/21/2016,3,51,,AM,C,0
3/21/2016,7,51,,AM,C,0
3/21/2016,11,51,,AM,C,0
3/21/2016,3,51,,PM,C,0
3/21/2016,7,51,,PM,C,0
3/21/2016,11,51,,PM,C,0
3/22/2016,3,51,,AM,C,0
3/22/2016,7,51,,AM,C,0
3/22/2016,11,51,,AM,C,0
3/22/2016,3,51,,PM,C,0
3/22/2016,7,51,,PM,C,0
3/22/2016,11,51,,PM,C,0
3/23/2016,3,51,,AM,C,0
3/23/2016,7,51,,AM,C,0
3/23/2016,11,51,,AM,C,0
3/23/2016,3,51,,PM,C,0
3/23/2016,7,51,,PM,C,0
3/23/2016,11,51,,PM,C,0
3/24/2016,3,51,,AM,C,0
3/24/2016,7,51,,AM,C,0
3/24/2016,11,51,,AM,C,0
3/24/2016,3,51,,PM,C,0
3/24/2016,7,51,,PM,C,0
3/24/2016,11,51,,PM,C,0
3/25/2016,3,51,,AM,C,0
3/25/2016,7,51,,AM,C,0
3/25/2016,11,51,,AM,C,0
3/25/2016,3,51,,PM,C,0
3/25/2016,7,51,,PM,C,0
3/25/2016,11,51,,PM,C,0
3/26/2016,3,51,,AM,C,0
3/26/2016,7,51,,AM,C,0
3/26/2016,11,51,,AM,C,0
3/26/2016,3,51,,PM,C,1.5
3/26/2016,7,51,,PM,C,0.5
3/26/2016,11,51,,PM,C,0
3/27/2016,3,51,,AM,C,0
3/27/2016,7,51,,AM,C,0
3/27/2016,11,51,,AM,C,0
3/27/2016,3,51,,PM,C,2.5
3/27/2016,7,51,,PM,C,1.5
3/27/2016,11,51,,PM,C,0.5
3/28/2016,3,51,,AM,C,0.5
3/28/2016,7,51,,AM,C,0.5
3/28/2016,11,51,,AM,C,1.5
3/28/2016,3,51,,PM,C,1.5
3/28/2016,7,51,,PM,C,1
3/28/2016,11,51,,PM,C,1
3/29/2016,3,51,,AM,C,0.5
3/29/2016,7,51,,AM,C,0
3/29/2016,11,51,,AM,C,0
3/29/2016,3,51,,PM,C,0
3/29/2016,7,51,,PM,C,0
3/29/2016,11,51,,PM,C,0
3/30/2016,3,51,,AM,C,0
3/30/2016,7,51,,AM,C,0
3/30/2016,11,51,,AM,C,0
3/30/2016,3,51,,PM,C,0.5
3/30/2016,7,51,,PM,C,1.5
3/30/2016,11,51,,PM,C,1
3/31/2016,3,51,,AM,C,1
3/31/2016,7,51,,AM,C,1
3/31/2016,11,51,,AM,C,2
3/31/2016,3,51,,PM,C,2.5
3/31/2016,7,51,,PM,C,3
3/31/2016,11,51,,PM,C,3
4/1/2016,3,51,,AM,C,3
4/1/2016,7,51,,AM,C,3.5
4/1/2016,11,51,,AM,C,6
4/1/2016,3,51,,PM,C,5
4/1/2016,7,51,,PM,C,4
4/1/2016,11,51,,PM,C,2.5
4/2/2016,3,51,,AM,C,1.5
4/2/2016,7,51,,AM,C,1
4/2/2016,11,51,,AM,C,1.5
4/2/2016,3,51,,PM,C,3.5
4/2/2016,7,51,,PM,C,2.5
4/2/2016,11,51,,PM,C,1.5
4/3/2016,3,51,,AM,C,1
4/3/2016,7,51,,AM,C,0.5
4/3/2016,11,51,,AM,C,0.5
4/3/2016,3,51,,PM,C,0.5
4/3/2016,7,51,,PM,C,0.5
4/3/2016,11,51,,PM,C,0.5
4/4/2016,3,51,,AM,C,0.5
4/4/2016,7,51,,AM,C,0.5
4/4/2016,11,51,,AM,C,0.5
4/4/2016,3,51,,PM,C,0.5
4/4/2016,7,51,,PM,C,0
4/4/2016,11,51,,PM,C,0.5
4/5/2016,3,51,,AM,C,0
4/5/2016,7,51,,AM,C,0
4/5/2016,11,51,,AM,C,0
4/5/2016,3,51,,PM,C,0
4/5/2016,7,51,,PM,C,0
4/5/2016,11,51,,PM,C,0
4/6/2016,3,51,,AM,C,0
4/6/2016,7,51,,AM,C,0
4/6/2016,11,51,,AM,C,0
4/6/2016,3,51,,PM,C,0
4/6/2016,7,51,,PM,C,0
4/6/2016,11,51,,PM,C,0
4/7/2016,3,51,,AM,C,0
4/7/2016,7,51,,AM,C,0
4/7/2016,11,51,,AM,C,0
4/7/2016,3,51,,PM,C,0
4/7/2016,7,51,,PM,C,0
4/7/2016,11,51,,PM,C,0
4/8/2016,3,51,,AM,C,0
4/8/2016,7,51,,AM,C,0
4/8/2016,11,51,,AM,C,0
4/8/2016,3,51,,PM,C,0
4/8/2016,7,51,,PM,C,0
4/8/2016,11,51,,PM,C,0
4/9/2016,3,51,,AM,C,0
4/9/2016,7,51,,AM,C,0
4/9/2016,11,51,,AM,C,0
4/9/2016,3,51,,PM,C,0.5
4/9/2016,7,51,,PM,C,0
4/9/2016,11,51,,PM,C,0
4/10/2016,3,51,,AM,C,0
4/10/2016,7,51,,AM,C,0
4/10/2016,11,51,,AM,C,0
4/10/2016,3,51,,PM,C,0.5
4/10/2016,7,51,,PM,C,0.5
4/10/2016,11,51,,PM,C,0.5
4/11/2016,3,51,,AM,C,0.5
4/11/2016,7,51,,AM,C,0.5
4/11/2016,11,51,,AM,C,0.5
4/11/2016,3,51,,PM,C,1
4/11/2016,7,51,,PM,C,1.5
4/11/2016,11,51,,PM,C,2.5
4/12/2016,3,51,,AM,C,2.5
4/12/2016,7,51,,AM,C,4
4/12/2016,11,51,,AM,C,3.5
4/12/2016,3,51,,PM,C,4
4/12/2016,7,51,,PM,C,3.5
4/12/2016,11,51,,PM,C,2.5
4/13/2016,3,51,,AM,C,1.5
4/13/2016,7,51,,AM,C,1.5
4/13/2016,11,51,,AM,C,1.5
4/13/2016,3,51,,PM,C,4.5
4/13/2016,7,51,,PM,C,3.5
4/13/2016,11,51,,PM,C,2
4/14/2016,3,51,,AM,C,1.5
4/14/2016,7,51,,AM,C,1
4/14/2016,11,51,,AM,C,1
4/14/2016,3,51,,PM,C,4.5
4/14/2016,7,51,,PM,C,3.5
4/14/2016,11,51,,PM,C,2.5
4/15/2016,3,51,,AM,C,1.5
4/15/2016,7,51,,AM,C,1.5
4/15/2016,11,51,,AM,C,1.5
4/15/2016,3,51,,PM,C,5
4/15/2016,7,51,,PM,C,4.5
4/15/2016,11,51,,PM,C,3
4/16/2016,3,51,,AM,C,2
4/16/2016,7,51,,AM,C,1.5
4/16/2016,11,51,,AM,C,2.5
4/16/2016,3,51,,PM,C,6
4/16/2016,7,51,,PM,C,5.5
4/16/2016,11,51,,PM,C,4
4/17/2016,3,51,,AM,C,3
4/17/2016,7,51,,AM,C,2
4/17/2016,11,51,,AM,C,4
4/17/2016,3,51,,PM,C,7.5
4/17/2016,7,51,,PM,C,7
4/17/2016,11,51,,PM,C,5.5
4/18/2016,3,51,,AM,C,4.5
4/18/2016,7,51,,AM,C,4
4/18/2016,11,51,,AM,C,5.5
4/18/2016,3,51,,PM,C,7.5
4/18/2016,7,51,,PM,C,7
4/18/2016,11,51,,PM,C,6
4/19/2016,3,51,,AM,C,5.5
4/19/2016,7,51,,AM,C,5
4/19/2016,11,51,,AM,C,6
4/19/2016,3,51,,PM,C,8
4/19/2016,7,51,,PM,C,7
4/19/2016,11,51,,PM,C,5.5
4/20/2016,3,51,,AM,C,5
4/20/2016,7,51,,AM,C,3.5
4/20/2016,11,51,,AM,C,4.5
4/20/2016,3,51,,PM,C,8
4/20/2016,7,51,,PM,C,6.5
4/20/2016,11,51,,PM,C,5
4/21/2016,3,51,,AM,C,4
4/21/2016,7,51,,AM,C,3
4/21/2016,11,51,,AM,C,5
4/21/2016,3,51,,PM,C,9.5
4/21/2016,7,51,,PM,C,9
4/21/2016,11,51,,PM,C,7.5
4/22/2016,3,51,,AM,C,7
4/22/2016,7,51,,AM,C,7
4/22/2016,11,51,,AM,C,9
4/22/2016,3,51,,PM,C,11
4/22/2016,7,51,,PM,C,10.5
4/22/2016,11,51,,PM,C,9.5
4/23/2016,3,51,,AM,C,8.5
4/23/2016,7,51,,AM,C,7.5
4/23/2016,11,51,,AM,C,7
4/23/2016,3,51,,PM,C,9.5
4/23/2016,7,51,,PM,C,8
4/23/2016,11,51,,PM,C,6
4/24/2016,3,51,,AM,C,5
4/24/2016,7,51,,AM,C,4
4/24/2016,11,51,,AM,C,5
4/24/2016,3,51,,PM,C,8
4/24/2016,7,51,,PM,C,7
4/24/2016,11,51,,PM,C,5
4/25/2016,3,51,,AM,C,4
4/25/2016,7,51,,AM,C,3.5
4/25/2016,11,51,,AM,C,4.5
4/25/2016,3,51,,PM,C,7
4/25/2016,7,51,,PM,C,6.5
4/25/2016,11,51,,PM,C,5.5
4/26/2016,3,51,,AM,C,5
4/26/2016,7,51,,AM,C,4.5
4/26/2016,11,51,,AM,C,4
4/26/2016,3,51,,PM,C,4
4/26/2016,7,51,,PM,C,3.5
4/26/2016,11,51,,PM,C,3.5
4/27/2016,3,51,,AM,C,3
4/27/2016,7,51,,AM,C,2.5
4/27/2016,11,51,,AM,C,3
4/27/2016,3,51,,PM,C,5.5
4/27/2016,7,51,,PM,C,5
4/27/2016,11,51,,PM,C,3.5
4/28/2016,3,51,,AM,C,3
4/28/2016,7,51,,AM,C,2.5
4/28/2016,11,54,0,AM,C,5
4/28/2016,3,54,0,PM,C,4.5
4/28/2016,7,54,0,PM,C,4.5
4/28/2016,11,54,0,PM,C,4
4/29/2016,3,54,0,AM,C,3
4/29/2016,7,54,0,AM,C,3
4/29/2016,11,54,0,AM,C,3.5
4/29/2016,3,54,0,PM,C,5.5
4/29/2016,7,54,0,PM,C,6
4/29/2016,11,54,0,PM,C,5.5
4/30/2016,3,54,0,AM,C,5
4/30/2016,7,54,0,AM,C,4
4/30/2016,11,54,0,AM,C,5
4/30/2016,3,54,0,PM,C,7
4/30/2016,7,54,0,PM,C,7
4/30/2016,11,54,0,PM,C,6
5/1/2016,3,54,0,AM,C,5.5
5/1/2016,7,54,0,AM,C,5
5/1/2016,11,54,0,AM,C,6
5/1/2016,3,54,0,PM,C,6.5
5/1/2016,7,54,0,PM,C,7
5/1/2016,11,54,0,PM,C,6.5
5/2/2016,3,54,0,AM,C,6
5/2/2016,7,54,0,AM,C,6
5/2/2016,11,54,0,AM,C,6
5/2/2016,3,54,0,PM,C,6.5
5/2/2016,7,54,0,PM,C,7
5/2/2016,11,54,0,PM,C,6.5
5/3/2016,3,54,0,AM,C,6.5
5/3/2016,7,54,0,AM,C,6
5/3/2016,11,54,0,AM,C,6.5
5/3/2016,3,54,0,PM,C,7
5/3/2016,7,54,0,PM,C,7.5
5/3/2016,11,54,0,PM,C,6.5
5/4/2016,3,54,0,AM,C,6
5/4/2016,7,54,0,AM,C,6
5/4/2016,11,54,0,AM,C,7
5/4/2016,3,54,0,PM,C,8
5/4/2016,7,54,0,PM,C,7.5
5/4/2016,11,54,0,PM,C,7
5/5/2016,3,54,0,AM,C,7
5/5/2016,7,54,0,AM,C,7
5/5/2016,11,54,0,AM,C,8
5/5/2016,3,54,0,PM,C,9
5/5/2016,7,54,0,PM,C,9
5/5/2016,11,54,0,PM,C,8.5
5/6/2016,3,54,0,AM,C,7.5
5/6/2016,7,54,0,AM,C,7
5/6/2016,11,54,0,AM,C,8
5/6/2016,3,54,0,PM,C,10.5
5/6/2016,7,54,0,PM,C,11
5/6/2016,11,54,0,PM,C,10
5/7/2016,3,54,0,AM,C,9.5
5/7/2016,7,54,0,AM,C,9
5/7/2016,11,54,0,AM,C,10
5/7/2016,3,54,0,PM,C,12.5
5/7/2016,7,54,0,PM,C,12
5/7/2016,11,54,0,PM,C,11
5/8/2016,3,54,0,AM,C,10
5/8/2016,7,54,0,AM,C,10
5/8/2016,11,54,0,AM,C,9.5
5/8/2016,3,54,0,PM,C,9.5
5/8/2016,7,54,0,PM,C,9
5/8/2016,11,54,0,PM,C,8
5/9/2016,3,54,0,AM,C,7.5
5/9/2016,7,54,0,AM,C,7
5/9/2016,11,54,0,AM,C,7.5
5/9/2016,3,54,0,PM,C,8.5
5/9/2016,7,54,0,PM,C,8.5
5/9/2016,11,54,0,PM,C,7
5/10/2016,3,54,0,AM,C,6
5/10/2016,7,54,0,AM,C,5.5
5/10/2016,11,54,0,AM,C,7
5/10/2016,3,54,0,PM,C,8
5/10/2016,7,54,0,PM,C,9
5/10/2016,11,54,0,PM,C,8.5
5/11/2016,3,54,0,AM,C,7.5
5/11/2016,7,54,0,AM,C,7
5/11/2016,11,54,0,AM,C,8
5/11/2016,3,54,0,PM,C,9.5
5/11/2016,7,54,0,PM,C,10
5/11/2016,11,54,0,PM,C,9
5/12/2016,3,54,0,AM,C,8.5
5/12/2016,7,54,0,AM,C,7.5
5/12/2016,11,54,0,AM,C,9
5/12/2016,3,54,0,PM,C,11.5
5/12/2016,7,54,0,PM,C,12
5/12/2016,11,54,0,PM,C,11
5/13/2016,3,54,0,AM,C,10.5
5/13/2016,7,54,0,AM,C,10
5/13/2016,11,54,0,AM,C,10.5
5/13/2016,3,54,0,PM,C,11
5/13/2016,7,54,0,PM,C,11.5
5/13/2016,11,54,0,PM,C,11
5/14/2016,3,54,0,AM,C,11
5/14/2016,7,54,0,AM,C,10
5/14/2016,11,54,0,AM,C,11
5/14/2016,3,54,0,PM,C,12
5/14/2016,7,54,0,PM,C,12.5
5/14/2016,11,54,0,PM,C,12
5/15/2016,3,54,0,AM,C,11
5/15/2016,7,54,0,AM,C,10.5
5/15/2016,11,54,0,AM,C,10
5/15/2016,3,54,0,PM,C,10.5
5/15/2016,7,54,0,PM,C,10
5/15/2016,11,54,0,PM,C,9
5/16/2016,3,54,0,AM,C,8.5
5/16/2016,7,54,0,AM,C,7.5
5/16/2016,11,54,0,AM,C,7.5
5/16/2016,3,54,0,PM,C,7.5
5/16/2016,7,54,0,PM,C,8
5/16/2016,11,54,0,PM,C,7.5
5/17/2016,3,54,0,AM,C,7
5/17/2016,7,54,0,AM,C,7
5/17/2016,11,54,0,AM,C,7.5
5/17/2016,3,54,0,PM,C,9
5/17/2016,7,54,0,PM,C,9.5
5/17/2016,11,54,0,PM,C,9
5/18/2016,3,54,0,AM,C,8.5
5/18/2016,7,54,0,AM,C,8
5/18/2016,11,54,0,AM,C,8.5
5/18/2016,3,54,0,PM,C,9.5
5/18/2016,7,54,0,PM,C,10.5
5/18/2016,11,54,0,PM,C,10
5/19/2016,3,54,0,AM,C,9.5
5/19/2016,7,54,0,AM,C,9
5/19/2016,11,54,0,AM,C,9.5
5/19/2016,3,54,0,PM,C,10.5
5/19/2016,7,54,0,PM,C,11
5/19/2016,11,54,0,PM,C,10.5
5/20/2016,3,54,0,AM,C,9.5
5/20/2016,7,54,0,AM,C,9
5/20/2016,11,54,0,AM,C,9.5
5/20/2016,3,54,0,PM,C,10.5
5/20/2016,7,54,0,PM,C,11.5
5/20/2016,11,54,0,PM,C,11
5/21/2016,3,54,0,AM,C,10
5/21/2016,7,54,0,AM,C,9.5
5/21/2016,11,54,0,AM,C,10.5
